"ParkCode","ParkName","CategoryName","Order","Family","SciName","CommonNames","Occurrence","Nativeness","Abundance","ParkTags","ElevationRange","TaxaGroup"
"GRSM","Great Smoky Mountains National Park","Vascular Plant","Rosales","Rosaceae","Malus angustifolia","Southern Crab Apple","Present","Native","Rare","Elevation Range: Low; Life form: Small Tree; Park Rank: Park scarce; Taxa Group: Vascular-plant; Taxa Subcategory: Dicot; Bloom Time: April, May","Low","Vascular-plant"
"GRSM","Great Smoky Mountains National Park","Vascular Plant","Rosales","Rosaceae","Malus coronaria","Sweet Crab Apple","Present","Native","Rare","Elevation Range: High; Life form: Small Tree; Park Rank: Park rare; Taxa Group: Vascular-plant; Taxa Subcategory: Dicot; Bloom Time: April, May","High","Vascular-plant"
"GRSM","Great Smoky Mountains National Park","Vascular Plant","Rosales","Rosaceae","Malus pumila","Paradise Apple","Present","Non-native","Uncommon","Elevation Range: Homesites; Life form: Small Tree; Park Rank: Park infrequent; Taxa Group: Vascular-plant; Taxa Subcategory: Dicot; Bloom Time: April, May","Homesites","Vascular-plant"
"GRSM","Great Smoky Mountains National Park","Vascular Plant","Rosales","Rosaceae","Physocarpus opulifolius","Common Ninebark","Present","Native","Rare","Elevation Range: Low; Taxa Group: Vascular-plant; Taxa Subcategory: Dicot; Bloom Time: May, June, July","Low","Vascular-plant"
"GRSM","Great Smoky Mountains National Park","Vascular Plant","Rosales","Rosaceae","Physocarpus opulifolius var. opulifolius","Common Ninebark","Present","Native","Rare","Elevation Range: Low; Life form: Shrub; Park Rank: Park rare; Taxa Group: Vascular-plant; Taxa Subcategory: Dicot; Bloom Time: May, June, July","Low","Vascular-plant"
"GRSM","Great Smoky Mountains National Park","Vascular Plant","Rosales","Rosaceae","Potentilla canadensis","Dwarf Cinquefoil","Present","Native","Common","Elevation Range: Wide Range; Habitat: terrestrial; Life form: Perennial Herb; Park Rank: Park common; Taxa Group: Vascular-plant; Taxa Subcategory: Dicot; Bloom Time: April, May, June","Wide Range","Vascular-plant"
"GRSM","Great Smoky Mountains National Park","Vascular Plant","Rosales","Rosaceae","Potentilla indica","Indian Strawberry","Present","Non-native","Common","Elevation Range: Low; Life form: Perennial Herb; Park Rank: Park common; Taxa Group: Vascular-plant; Taxa Subcategory: Dicot; Wetland Status: Facultative Upland; Bloom Time: March, April, May","Low","Vascular-plant"
"GRSM","Great Smoky Mountains National Park","Vascular Plant","Rosales","Rosaceae","Potentilla norvegica","Norwegian Cinquefoil","Present","Native","Uncommon","Elevation Range: Wide Range; Life form: Annual herb; Park Rank: Park infrequent; Taxa Group: Vascular-plant; Taxa Subcategory: Dicot; Wetland Status: Facultative Upland; Bloom Time: May, June, July, August, September, October","Wide Range","Vascular-plant"
"GRSM","Great Smoky Mountains National Park","Vascular Plant","Rosales","Rosaceae","Potentilla recta","Sulphur Cinquefoil","Present","Non-native","Rare","Elevation Range: Low to Mid; Life form: Perennial Herb; Park Rank: Park scarce; Taxa Group: Vascular-plant; Taxa Subcategory: Dicot; Bloom Time: April, May, June, July","Low to Mid","Vascular-plant"
"GRSM","Great Smoky Mountains National Park","Vascular Plant","Rosales","Rosaceae","Potentilla simplex","Common Cinquefoil","Present","Native","Common","Elevation Range: Low to Mid; Life form: Perennial Herb; Park Rank: Park common; Taxa Group: Vascular-plant; Taxa Subcategory: Dicot; Wetland Status: Facultative Upland; Bloom Time: March, April, May","Low to Mid","Vascular-plant"
"GRSM","Great Smoky Mountains National Park","Vascular Plant","Rosales","Rosaceae","Prunus americana","American Plum","Present","Native","Rare","Elevation Range: Low; Life form: Small Tree; Park Rank: Park scarce; Taxa Group: Vascular-plant; Taxa Subcategory: Dicot; Wetland Status: Facultative Upland; Bloom Time: March, April","Low","Vascular-plant"
"GRSM","Great Smoky Mountains National Park","Vascular Plant","Rosales","Rosaceae","Prunus angustifolia","Chickasaw Plum","Present","Native","Rare","Elevation Range: Low; Life form: Small Tree; Park Rank: Park rare; Taxa Group: Vascular-plant; Taxa Subcategory: Dicot; Bloom Time: March, April","Low","Vascular-plant"
"GRSM","Great Smoky Mountains National Park","Vascular Plant","Rosales","Rosaceae","Prunus avium","Sweet Cherry","Present","Non-native","Rare","Elevation Range: Low; Life form: Large Tree; Park Rank: Park rare; Taxa Group: Vascular-plant; Taxa Subcategory: Dicot; Wetland Status: Obligate Upland; Bloom Time: April, May; Exotic Plant Category: Exotic Plants Category Other","Low","Vascular-plant"
"GRSM","Great Smoky Mountains National Park","Vascular Plant","Rosales","Rosaceae","Prunus cerasus","Sour Cherry","Present","Non-native","Rare","Elevation Range: Homesites; Life form: Small Tree; Park Rank: Park rare; Taxa Group: Vascular-plant; Taxa Subcategory: Dicot; Bloom Time: April, May","Homesites","Vascular-plant"
"GRSM","Great Smoky Mountains National Park","Vascular Plant","Rosales","Rosaceae","Prunus glandulosa","Flowering Almond","Present","Non-native","Rare","Elevation Range: Homesites; Life form: Small Tree; Park Rank: Park rare; Taxa Group: Vascular-plant; Taxa Subcategory: Dicot; Bloom Time: March, April, May","Homesites","Vascular-plant"
"GRSM","Great Smoky Mountains National Park","Vascular Plant","Rosales","Rosaceae","Prunus hortulana","Hortulan Plum","Present","Native","Rare","Elevation Range: Low; Life form: Small Tree; Park Rank: Park rare; Taxa Group: Vascular-plant; Taxa Subcategory: Dicot; Bloom Time: April, May","Low","Vascular-plant"
"GRSM","Great Smoky Mountains National Park","Vascular Plant","Rosales","Rosaceae","Prunus mahaleb","Mahaleb Cherry","Present","Non-native","Rare","Elevation Range: Low; Life form: Small Tree; Park Rank: Park rare; Taxa Group: Vascular-plant; Taxa Subcategory: Dicot; Bloom Time: April, May","Low","Vascular-plant"
"GRSM","Great Smoky Mountains National Park","Vascular Plant","Rosales","Rosaceae","Prunus munsoniana","Wild Goose Plum","Present","Non-native","Rare","Elevation Range: Homesites; Life form: Small Tree; Park Rank: Park rare; Taxa Group: Vascular-plant; Taxa Subcategory: Dicot; Bloom Time: April, May","Homesites","Vascular-plant"
"GRSM","Great Smoky Mountains National Park","Vascular Plant","Rosales","Rosaceae","Prunus pensylvanica","Pin Cherry","Present","Native","Common","Elevation Range: Mid to High; Life form: Large Tree; Taxa Group: Vascular-plant; Taxa Subcategory: Dicot; Wetland Status: Facultative Upland; Bloom Time: April, May","Mid to High","Vascular-plant"
"GRSM","Great Smoky Mountains National Park","Vascular Plant","Rosales","Rosaceae","Prunus persica","Peach","Present","Non-native","Rare","Elevation Range: Homesites; Life form: Small Tree; Park Rank: Park rare; Taxa Group: Vascular-plant; Taxa Subcategory: Dicot; Bloom Time: March, April","Homesites","Vascular-plant"
"GRSM","Great Smoky Mountains National Park","Vascular Plant","Rosales","Rosaceae","Prunus serotina var. serotina","Black Cherry","Present","Native","Abundant","Elevation Range: Wide Range; Life form: Large Tree; Park Rank: Park common; Taxa Group: Vascular-plant; Taxa Subcategory: Dicot; Wetland Status: Facultative Upland; Bloom Time: April, May","Wide Range","Vascular-plant"
"GRSM","Great Smoky Mountains National Park","Vascular Plant","Rosales","Rosaceae","Prunus subhirtella","Winter-flowering Cherry","Present","Non-native","Rare","Elevation Range: Homesites; Life form: Small Tree; Park Rank: Park rare; Taxa Group: Vascular-plant; Taxa Subcategory: Dicot","Homesites","Vascular-plant"
"GRSM","Great Smoky Mountains National Park","Vascular Plant","Rosales","Rosaceae","Prunus triloba","Flowering Plum","Present","Non-native","Rare","Elevation Range: Homesites; Taxa Group: Vascular-plant; Taxa Subcategory: Dicot","Homesites","Vascular-plant"
"GRSM","Great Smoky Mountains National Park","Vascular Plant","Rosales","Rosaceae","Prunus virginiana var. virginiana","Chokecherry","Present","Native","Rare","Elevation Range: Mid; Life form: Small Tree; Park Rank: Park rare; Taxa Group: Vascular-plant; Taxa Subcategory: Dicot; Wetland Status: Facultative Upland; Bloom Time: April, May, June","Mid","Vascular-plant"
"GRSM","Great Smoky Mountains National Park","Vascular Plant","Rosales","Rosaceae","Pyrus calleryana","Callery Pear","Present","Non-native","Rare","Elevation Range: Low; Life form: Small Tree; Park Rank: Park rare; Taxa Group: Vascular-plant; Taxa Subcategory: Dicot; Bloom Time: February, March, April","Low","Vascular-plant"
"GRSM","Great Smoky Mountains National Park","Vascular Plant","Rosales","Rosaceae","Pyrus communis","Common Pear","Present","Non-native","Rare","Elevation Range: Homesites; Life form: Small Tree; Park Rank: Park rare; Taxa Group: Vascular-plant; Taxa Subcategory: Dicot; Bloom Time: April, May","Homesites","Vascular-plant"
"GRSM","Great Smoky Mountains National Park","Vascular Plant","Rosales","Rosaceae","Rosa canina","Dog Rose","Present","Non-native","Rare","Elevation Range: Homesites; Life form: Subshrub; Park Rank: Park rare; Taxa Group: Vascular-plant; Taxa Subcategory: Dicot; Bloom Time: May, June","Homesites","Vascular-plant"
"GRSM","Great Smoky Mountains National Park","Vascular Plant","Rosales","Rosaceae","Rosa carolina","Carolina Rose","Present","Native","Rare","Elevation Range: Low to Mid; Life form: Subshrub; Park Rank: Park scarce; Taxa Group: Vascular-plant; Taxa Subcategory: Dicot; Wetland Status: Facultative Upland; Bloom Time: May, June, July","Low to Mid","Vascular-plant"
"GRSM","Great Smoky Mountains National Park","Vascular Plant","Rosales","Rosaceae","Rosa centifolia","Cabbage Rose","Present","Non-native","Rare","Elevation Range: Homesites; Life form: Subshrub; Park Rank: Park rare; Taxa Group: Vascular-plant; Taxa Subcategory: Dicot","Homesites","Vascular-plant"
"GRSM","Great Smoky Mountains National Park","Vascular Plant","Rosales","Rosaceae","Rosa lucieae","Memorial Rose","Present","Non-native","Rare","Elevation Range: Homesites; Life form: Subshrub; Park Rank: Park rare; Taxa Group: Vascular-plant; Taxa Subcategory: Dicot; Bloom Time: May, June","Homesites","Vascular-plant"
"GRSM","Great Smoky Mountains National Park","Vascular Plant","Rosales","Rosaceae","Rosa multiflora","Multiflora Rose","Present","Non-native","Uncommon","Elevation Range: Homesites; Life form: Subshrub; Taxa Group: Vascular-plant; Taxa Subcategory: Dicot; Wetland Status: Facultative Upland; Bloom Time: May, June; Exotic Plant Category: Exotic Plants Category 1","Homesites","Vascular-plant"
"GRSM","Great Smoky Mountains National Park","Vascular Plant","Rosales","Rosaceae","Rosa palustris","Swamp rose","Present","Native","Uncommon","Elevation Range: Low to Mid; Life form: Subshrub; Park Rank: Park uncommon; Taxa Group: Vascular-plant; Taxa Subcategory: Dicot; Wetland Status: Obligate Wetland; Bloom Time: July, August, September","Low to Mid","Vascular-plant"
"GRSM","Great Smoky Mountains National Park","Vascular Plant","Rosales","Rosaceae","Rosa rubiginosa var. rubiginosa","Sweetbrier","Present","Non-native","Rare","Elevation Range: Homesites; Life form: Subshrub; Park Rank: Park scarce; Taxa Group: Vascular-plant; Taxa Subcategory: Dicot; Wetland Status: Obligate Upland; Bloom Time: May, June","Homesites","Vascular-plant"
"GRSM","Great Smoky Mountains National Park","Vascular Plant","Rosales","Rosaceae","Rosa setigera","Climbing Rose","Present","Native","Rare","Elevation Range: Low; Life form: Subshrub; Park Rank: Park rare; Taxa Group: Vascular-plant; Taxa Subcategory: Dicot; Wetland Status: Facultative Upland; Bloom Time: May, June","Low","Vascular-plant"
"GRSM","Great Smoky Mountains National Park","Vascular Plant","Rosales","Rosaceae","Rubus allegheniensis","Allegheny Blackberry","Present","Native","Common","Elevation Range: Low; Life form: Subshrub; Park Rank: Park common; Taxa Group: Vascular-plant; Taxa Subcategory: Dicot; Wetland Status: Facultative Upland; Bloom Time: May, June","Low","Vascular-plant"
"GRSM","Great Smoky Mountains National Park","Vascular Plant","Rosales","Rosaceae","Rubus canadensis","Smooth Blackberry","Present","Native","Common","Elevation Range: Wide Range; Life form: Subshrub; Park Rank: Park common; Taxa Group: Vascular-plant; Taxa Subcategory: Dicot; Bloom Time: June, July","Wide Range","Vascular-plant"
"GRSM","Great Smoky Mountains National Park","Vascular Plant","Rosales","Rosaceae","Rubus flagellaris","Northern Dewberry","Present","Native","Uncommon","Elevation Range: Low; Life form: Subshrub; Park Rank: Park uncommon; Taxa Group: Vascular-plant; Taxa Subcategory: Dicot; Wetland Status: Facultative Upland; Bloom Time: April, May","Low","Vascular-plant"
"GRSM","Great Smoky Mountains National Park","Vascular Plant","Rosales","Rosaceae","Rubus hispidus","Bristly Dewberry","Present","Native","Rare","Elevation Range: Low; Life form: Subshrub; Park Rank: Park rare; Taxa Group: Vascular-plant; Taxa Subcategory: Dicot; Wetland Status: Facultative Wetland; Bloom Time: April, May","Low","Vascular-plant"
"GRSM","Great Smoky Mountains National Park","Vascular Plant","Rosales","Rosaceae","Rubus idaeus var. strigosus","Grayleaf Red Raspberry","Present","Native","Rare","Elevation Range: High; Life form: Subshrub; Park Rank: Park scarce; Taxa Group: Vascular-plant; Taxa Subcategory: Dicot; Bloom Time: June, July, August","High","Vascular-plant"
"GRSM","Great Smoky Mountains National Park","Vascular Plant","Rosales","Rosaceae","Rubus occidentalis","Black Raspberry","Present","Native","Uncommon","Elevation Range: Low; Life form: Subshrub; Park Rank: Park uncommon; Taxa Group: Vascular-plant; Taxa Subcategory: Dicot; Bloom Time: April, May, June","Low","Vascular-plant"
"GRSM","Great Smoky Mountains National Park","Vascular Plant","Rosales","Rosaceae","Rubus odoratus","Purpleflowering Raspberry","Present","Native","Uncommon","Elevation Range: Wide Range; Life form: Subshrub; Park Rank: Park uncommon; Taxa Group: Vascular-plant; Taxa Subcategory: Dicot; Bloom Time: June, July, August","Wide Range","Vascular-plant"
"GRSM","Great Smoky Mountains National Park","Vascular Plant","Rosales","Rosaceae","Rubus pensilvanicus","Pennsylvania Blackberry","Present","Native","Uncommon","Elevation Range: Low; Life form: Subshrub; Park Rank: Park scarce; Taxa Group: Vascular-plant; Taxa Subcategory: Dicot; Wetland Status: Facultative; Bloom Time: April, May","Low","Vascular-plant"
"GRSM","Great Smoky Mountains National Park","Vascular Plant","Rosales","Rosaceae","Rubus phoenicolasius","Wine Raspberry","Present","Non-native","Rare","Elevation Range: Low; Life form: Subshrub; Taxa Group: Vascular-plant; Taxa Subcategory: Dicot; Wetland Status: Facultative Upland; Bloom Time: May, June; Exotic Plant Category: Exotic Plants Category 4","Low","Vascular-plant"
"GRSM","Great Smoky Mountains National Park","Vascular Plant","Rosales","Rosaceae","Sorbus americana","American Mountain Ash","Present","Native","Uncommon","Elevation Range: High; Life form: Small Tree; Park Rank: Park uncommon; Taxa Group: Vascular-plant; Taxa Subcategory: Dicot; Wetland Status: Facultative Upland; Bloom Time: June, July","High","Vascular-plant"
"GRSM","Great Smoky Mountains National Park","Vascular Plant","Rosales","Rosaceae","Spiraea japonica","Japanese Meadowsweet","Present","Non-native","Rare","Elevation Range: Homesites; Life form: Shrub; Park Rank: Park rare; Taxa Group: Vascular-plant; Taxa Subcategory: Dicot; Wetland Status: Facultative Upland; Bloom Time: June, July; Exotic Plant Category: Exotic Plants Category 1","Homesites","Vascular-plant"
"GRSM","Great Smoky Mountains National Park","Vascular Plant","Rosales","Rosaceae","Spiraea prunifolia","Bridalwreath Spirea","Present","Non-native","Rare","Elevation Range: Low to Mid; Life form: Shrub; Park Rank: Park scarce; Taxa Group: Vascular-plant; Taxa Subcategory: Dicot; Bloom Time: April","Low to Mid","Vascular-plant"
"GRSM","Great Smoky Mountains National Park","Vascular Plant","Rosales","Rosaceae","Spiraea tomentosa","Steeplebush","Present","Native","Rare","Elevation Range: Low; Life form: Shrub; Park Rank: Park rare; Taxa Group: Vascular-plant; Taxa Subcategory: Dicot; Wetland Status: Facultative Wetland; Bloom Time: July, August, September","Low","Vascular-plant"
